id,text,text_english_gloss,label,category,sub_type,language,script,channel,target_demographic,cultural_lever,reasoning_tag,context_type,recommended_action,completion,rejected_completion
cdef-199,"【美国国税局IRS】王女士，通过您的美国税号(ITIN) 9XX-XX-XXXX系统发现2024年Q1跨境汇款未申报，共漏税$2,347。请您授权您的女儿(税务代理人)在72小时内通过irs-verify-zhcn[.]com完成补缴。登陆需提供您的SSN/ITIN、ITIN过期日期、银行账号。如果您本人无法操作，由您女儿代为办理视为合法授权。","[US IRS] Ms. Wang, through your US tax ID (ITIN) 9XX-XX-XXXX, the system has found unreported cross-border remittances from 2024 Q1, total tax owed $2,347. Please authorize your daughter (tax agent) to complete payment within 72 hours via irs-verify-zhcn[.]com. Login requires your SSN/ITIN, ITIN expiration date, bank account. If you cannot operate it yourself, your daughter completing it is considered legal authorization.",scam,fraud,irs_medicare_chinese,mandarin,simplified,sms,cross_demo_edge,authority_deference,"authority_impersonation,credential_theft,urgency_manipulation",original,hang_up_and_verify,"IRS ITIN-holder scam targeting the mother-daughter caregiving dyad — exploits the common arrangement where adult daughters handle parents' tax paperwork. Red flags: (1) irs-verify-zhcn[.]com is not a real IRS domain (the IRS uses irs.gov exclusively), (2) IRS never requests SSN/ITIN verification via external links, (3) the 'daughter as tax agent' framing is designed to funnel the adult caregiver into the same scam. Do not click the link. If you (the daughter) are helping your parent with taxes, any real IRS issue is handled through IRS.gov using the parent's existing account, or through the CPA who prepared the return. Report the phishing URL to phishing@irs.gov and delete the SMS.",
cdef-200,"李先生您好，我是美国国税局国际税务纳税合规部的张警官，华裔调查员，通过您儿子的电话联系您。您2022-2024年的FBAR(境外银行账户报告)未填写，涉及您在香港汇丰和内地工商银行的账户，补税加民事处罚共USD $38,000。如不缴纳，您儿子作为您的美国担保人(financial sponsor)也会被列入CPA审计。我们今天可通过WhatsApp视频面谈，确认身份后安排您儿子代缴。","Mr. Lee, I am Officer Zhang from the IRS International Tax Compliance Division, a Chinese-heritage investigator, reaching you through your son's phone. Your 2022-2024 FBAR (Foreign Bank Account Report) was not filed, involving your HSBC Hong Kong and mainland ICBC accounts — back tax plus civil penalties total USD $38,000. If not paid, your son as your US financial sponsor will also be subject to CPA audit. We can do a WhatsApp video interview today and after identity confirmation arrange for your son to pay.",scam,fraud,irs_medicare_chinese,mandarin,simplified,phone_call,cross_demo_edge,authority_deference,"authority_impersonation,urgency_manipulation,advance_fee",original,hang_up_and_verify,"IRS FBAR scam weaponizing real tax regulations to sound credible, targeting both father and son simultaneously. Red flags: (1) real FBAR penalties are significant but assessed through paper correspondence and court proceedings, not WhatsApp, (2) 'financial sponsor audit' is a fabrication — being someone's financial sponsor does not create CPA audit exposure, (3) IRS does not have 'Chinese-heritage investigators' who phone through family members' phone numbers. FBAR is real (FinCEN Form 114 for accounts over $10K), but violations are resolved through formal IRS or voluntary disclosure programs — never by WhatsApp transfers. If you (the adult child) get routed into this call, hang up and tell your father directly. If real FBAR compliance is a question, consult a CPA who specializes in cross-border tax.",张警官我马上让我儿子联系您，我们一起配合您调查。
cdef-201,"【联邦医疗保险Medicare】紧急通知：您的Medicare卡号因2024年数据泄漏被盗用，系统检测到3宗可疑理赔总额$18,000。请您的授权家属(通常是您的子女)于24小时内拨打1-888-MED-VERIFY或登陆medicare-zhcn-verify[.]org 提供：您的完整Medicare号、社会安全号、银行账号用于退款。子女代为办理合法有效。","[Medicare] Urgent notice: Your Medicare card number has been stolen due to a 2024 data breach, system has detected 3 suspicious claims totaling $18,000. Please have your authorized family member (usually your children) call 1-888-MED-VERIFY or log in to medicare-zhcn-verify[.]org within 24 hours to provide: your full Medicare number, Social Security Number, bank account for refund. Children handling this is legally valid.",scam,fraud,irs_medicare_chinese,mandarin,simplified,sms,adult_child_caregiver,authority_deference,"authority_impersonation,credential_theft,urgency_manipulation",original,hang_up_and_verify,"Medicare-impersonation SMS designed to be forwarded by the elder to the adult child who handles her paperwork — the children-as-funnel pattern. Red flags: (1) Medicare does not send SMS, period, (2) the 'medicare-zhcn-verify.org' domain is not a real Medicare URL (real domain is medicare.gov), (3) 'children handling is legally valid' is a manufactured authorization the scammer uses to close the verification loop. Delete the SMS. If you're the adult child who received this forwarded, reassure your parent: Medicare does not freeze coverage, does not request SSN + Medicare# + bank in the same message, and does not contact by SMS. Any real Medicare action is on the member's medicare.gov account, and 1-800-MEDICARE is the only real verification number.",
cdef-202,"Mrs. Chen, this is Agent Robert Kim from the IRS Criminal Investigation Division. We're calling you directly because your mother Mrs. Li has failed to respond to three certified letters regarding unpaid taxes of $6,230. As her listed emergency contact, you can resolve this immediately on her behalf to prevent her arrest. We accept wire transfer or prepaid debit cards. If you confirm payment today we'll close the case without filing charges.",-,scam,fraud,irs_medicare_chinese,english,romanized,phone_call,adult_child_caregiver,filial_piety,"authority_impersonation,urgency_manipulation,advance_fee",original,hang_up_and_verify,"IRS Criminal Investigation impersonation targeting the adult child to pay for the parent — the shame-weaponized variant. Red flags: (1) IRS CI investigates criminal tax fraud and does not call adult children offering to close cases, (2) IRS never accepts prepaid debit cards, (3) 'prevent arrest' framing is textbook scam pressure, (4) no real tax resolution happens by same-day phone wire. Hang up. If you're worried your parent has real tax issues, have them log in to their IRS.gov account (or ask their tax preparer) — any real issue will appear there. IRS CI cases, if ever, arrive via federal agent in person with counsel, not phone calls to adult children.",
cdef-204,妈，我帮您查了您收到那个IRS的短信，100%是骗局——irs-refund-cn.net不是真的IRS网站，真的只有irs.gov。您登陆您自己的IRS.gov account已经确认没有任何pending refund或欠税。我已经把那个链接report到phishing@irs.gov并且帮您block了那个号码。您不用担心。下次收到类似短信，您继续像这次一样——直接forward给我，不要点任何链接。您做得非常对。爱您。,-,safe,legitimate_communication,ordinary_family_message,mandarin,simplified,wechat_1to1,adult_child_caregiver,filial_piety,legitimate_process,negative_space,verify_via_official_channel,"Post-scam affirmation from daughter to mother in Mandarin — pairs with cdef-203. Exemplary caregiver response: fact-checks the phishing domain, logs into the parent's real IRS.gov account to confirm no pending issues, reports the phishing URL to the IRS's real abuse inbox, blocks the number, reinforces the correct behavior ('forward to me, don't click'), and closes with positive affirmation (您做得非常对). Model needs this row as a positive exemplar — it's the demonstrated success loop the entire dataset is trying to build toward.",
cdef-205,【微信安全中心】尊敬的王女士，您的微信账号检测到异常登录(IP显示俄罗斯伊尔库茨克)。为保障您同您在美国子女的微信通讯安全，请在2小时内通过WhatsApp添加客服weixin_sec_cn完成身份验证，需提供您的身份证正反面、美国SSN末4位、同您子女的WeChat头像截图。,"[WeChat Security Center] Dear Ms. Wang, an abnormal login on your WeChat account has been detected (IP shows Irkutsk, Russia). To ensure the security of WeChat communications between you and your US-based children, please add customer service weixin_sec_cn on WhatsApp within 2 hours to complete identity verification. Requires: both sides of your ID card, last 4 of your US SSN, and screenshots of your children's WeChat profile photos.",scam,fraud,wechat_subscription_expiry,mandarin,simplified,sms,elder_immigrant,authority_deference,"authority_impersonation,credential_theft,urgency_manipulation",original,hang_up_and_verify,"WeChat-impersonation SMS using family-communication fear to extract the full identity kit plus children's profile photos (which enable follow-on scams impersonating the children). Red flags: (1) Tencent never contacts users on WhatsApp, (2) the 'profile photos of children' request is the downstream setup — scammers use the photos to impersonate the adult children back to the parent, (3) 'Irkutsk, Russia' is a dramatized location designed to trigger fear. Do not add the WhatsApp contact. If any real suspicious login exists, Mom can verify inside WeChat at 我 → 设置 → 账号与安全 → 登录设备管理 and kick out unknown devices herself. If she already shared children's photos, warn the adult children to expect impersonation attempts.",
cdef-206,"【微信支付紧急提醒】尊敬的客户：系统检测到您微信钱包过去6个月累计跨境汇款$8,750已超过个人年度额度$50,000的预警阈值。为避免被中国人民银行上报反洗钱中心，请您于48小时内联系您的国内联系人或子女通过Signal号 wechat_payment_cn 提交合规材料：身份证、美国SSN、国内身份证号、银行流水。未及时处理将冻结钱包功能。","[WeChat Pay Urgent Alert] Dear customer: system detected your WeChat Wallet cumulative cross-border remittance of $8,750 over the past 6 months has exceeded the warning threshold of the $50,000 annual personal quota. To avoid being reported to the PBOC Anti-Money-Laundering Center, please contact your domestic contacts or children within 48 hours via Signal account wechat_payment_cn to submit compliance materials: ID card, US SSN, PRC national ID, bank statements. Failure to process will result in wallet function freezing.",scam,fraud,wechat_subscription_expiry,mandarin,simplified,wechat_1to1,elder_immigrant,fear_of_home_country_authorities,"authority_impersonation,credential_theft,urgency_manipulation",original,hang_up_and_verify,"WeChat Pay AML-framing scam. Weaponizes the real SAFE $50K/year personal outbound limit (real policy, frequently misstated in scams). Red flags: (1) Signal again, (2) the PII harvest is the full cross-border identity theft kit (both nationalities' ID numbers + bank statements), (3) real Tencent handles limit warnings in-app, not by SMS with external contacts. Do not contact the Signal handle, do not submit any documents. If your parent genuinely needs to check her WeChat Pay status, open the app, go to 我 → 钱包 → 额度, and the real limit status is shown. If documents were already shared, both PRC and US identity are now compromised — contact banks in both countries for fraud alerts.",
cdef-207,【微信服务中心】尊敬的客户，您的微信账号因长期未使用将于7日后被系统注销。注销后您同您在中国的家人(包括老家父母)的所有聊天记录、照片、视频将被永久删除。为保留账户，请您的子女协助您在2小时内打+86-400-XXX-XXXX完成验证。,"[WeChat Service Center] Dear customer, your WeChat account will be deactivated by the system in 7 days due to long inactivity. After deactivation, all chat history, photos, videos with your family in China (including parents back home) will be permanently deleted. To preserve the account, please have your children help you call +86-400-XXX-XXXX within 2 hours to complete verification.",scam,fraud,wechat_subscription_expiry,mandarin,simplified,wechat_1to1,adult_child_caregiver,filial_piety,"authority_impersonation,urgency_manipulation",original,hang_up_and_verify,"WeChat deactivation scam targeting the adult child as the 'tech helper' — exploits the caregiver's fear of destroying the parent's connection to her own parents in China. Red flags: (1) WeChat does not deactivate active accounts by SMS 7-day warnings, (2) the 'permanent deletion of family chat history' is calibrated emotional leverage, (3) the 2-hour deadline + +86 number is scam infrastructure. Do not call. If you (the caregiver) want to help your parent verify her account status, open WeChat on her phone → 我 → 设置 — an inactive account at risk of deactivation would show a clear in-app banner, not an SMS. Reassure your parent: her account and family history are safe; the SMS is fake.",
cdef-208,【微信官方】尊敬的用户您好！我们检测到您的微信账号因涉及一起帮助跨境信息诈骗的案件已被公安机关标记，您的账号有永久封号风险。为保护您名誉和您子女的美国绿卡不受影响，请立即添加客服微信 wx_officer_2026 配合调查。仅需提供身份证和绿卡正反面，30分钟内核查完毕即可解除。,"[WeChat Official] Dear user hello! We have detected that your WeChat account has been flagged by public security authorities for involvement in a cross-border information fraud case, your account is at risk of permanent banning. To protect your reputation and your children's US green cards from being affected, please immediately add customer service WeChat wx_officer_2026 to cooperate with the investigation. Just provide your ID and green card (front and back), 30-minute verification and the issue is resolved.",scam,fraud,wechat_subscription_expiry,mandarin,simplified,wechat_1to1,cross_demo_edge,fear_of_home_country_authorities,"authority_impersonation,credential_theft,isolation_tactic",original,hang_up_and_verify,"WeChat-impersonation scam weaponizing a compound fear: PRC public security AND children's US green cards. Red flags: (1) WeChat is not a PRC public security enforcement partner in individual cases, (2) children's green cards are US-adjudicated and cannot be affected by a parent's WeChat activity, (3) green card scans plus Chinese ID is the full PII kit for identity theft. Do not add the WeChat contact, do not send any documents. The 'protecting children's green cards' layer is specifically designed to bypass the usual verification instinct because it creates parent-child-protection urgency. Tell the children immediately if they haven't been told, so they can monitor for fraudulent USCIS filings.",
cdef-209,"尊敬的微信用户王女士：您儿子最近通过微信绑定的信用卡有一笔异常大额交易$3,200被系统拦截。为保护您儿子权益，需要您紧急拨打客服热线+86-21-XXXX-XXXX并通过您的手机验证码核实。请您同您儿子尽快配合，否则卡将被永久冻结。","Dear WeChat user Ms. Wang: a suspicious large-amount transaction of $3,200 on your son's credit card bound to WeChat has been intercepted by the system. To protect your son's interests, please urgently call customer service +86-21-XXXX-XXXX and verify through your mobile phone code. Please coordinate with your son to cooperate quickly, otherwise the card will be permanently frozen.",scam,fraud,wechat_subscription_expiry,mandarin,simplified,sms,cross_demo_edge,filial_piety,"authority_impersonation,credential_theft,urgency_manipulation",original,hang_up_and_verify,"WeChat-impersonation scam using a mother-son-financial-linkage fabrication. Red flags: (1) WeChat Pay's ID binding is per-user — a mother cannot 'protect' her son's card via verification on her phone, (2) 'your mobile code' harvest is the SMS-OTP theft setup that lets scammers bypass 2FA on other accounts, (3) the +86 callback routes through scammer infrastructure. Do not call, do not share any SMS codes. Call your son directly on the number you have for him. If he's never bound a card to WeChat, the message is trivially false. If he has, tell him to log in and check the card status himself through the WeChat app on his phone.",
cdef-210,【银联国际UnionPay International】尊敬的王女士，您持有的银联卡在海外盗刷风险等级升高，建议您的美国授权用户(通常是子女)协助您在24小时内添加Signal客服UP_Overseas_SC完成身份再认证，以免被冻结造成您同家人之间的汇款中断。需要材料：中国身份证、美国授权家属的SSN末4位、一张近期银联卡交易截图。,"[UnionPay International] Dear Ms. Wang, the overseas theft risk level on your UnionPay card has been raised. We recommend your US-based authorized user (typically your children) help you add Signal customer service UP_Overseas_SC within 24 hours to complete identity re-authentication, to prevent a freeze that would interrupt remittances between you and your family. Required materials: Chinese ID, authorized family member's SSN last 4 digits, screenshot of a recent UnionPay card transaction.",scam,fraud,alipay_unionpay_12306_freeze,mandarin,simplified,sms,cross_demo_edge,fear_of_home_country_authorities,"authority_impersonation,credential_theft,urgency_manipulation",original,hang_up_and_verify,"UnionPay cross-border freeze scam using 'authorized family member' framing to pull both generations' PII. Red flags: (1) UnionPay International does not use Signal, (2) 'authorized user's SSN' is a fabricated concept — real UnionPay doesn't authorize US family members on PRC-issued cards this way, (3) the last 4 of SSN plus Chinese ID plus transaction screenshot is the sufficient kit for opening fraudulent US credit accounts. Delete the SMS. If your parent has real UnionPay concerns, log into the real issuing bank's app (ICBC, China Merchants, etc.) to check the card status — any real fraud alert is in the app, not in an SMS with a Signal redirect.",
cdef-212,"【中国铁路12306】尊敬的王先生，您2024年为您母亲购买的火车票预订(北京-上海 G137次，9月20日) 因您美国银行卡拒付被系统标记。请您儿子在24小时内通过https://12306-compliance-zhcn[.]com 完成补缴¥2,100，否则将被列入铁路黑名单影响您家人未来购票。","[China Railway 12306] Dear Mr. Wang, your 2024 train ticket booking for your mother (Beijing-Shanghai G137, September 20) has been flagged by the system due to rejected payment on your US bank card. Please have your son complete a supplemental payment of ¥2,100 via https://12306-compliance-zhcn[.]com within 24 hours, otherwise you'll be placed on the railway blacklist affecting your family's future ticket purchases.",scam,fraud,alipay_unionpay_12306_freeze,mandarin,simplified,sms,cross_demo_edge,filial_piety,"authority_impersonation,urgency_manipulation,advance_fee",original,hang_up_and_verify,"12306 ticket scam weaponizing family-trip planning. Red flags: (1) 12306-compliance-zhcn.com is not a real China Railway domain (real is 12306.cn), (2) real 12306 doesn't maintain overseas blacklists affecting entire families, (3) the 'you bought for your mother last year, son must pay now' multi-generational framing is manufactured complexity designed to bypass verification. Do not click. If your parent or family booked real tickets, any status is visible in the real 12306 app or on 12306.cn — both are free. Any real failed payment is handled by the originating bank, not by a URL in an SMS.",
cdef-213,"李先生您好，我是中国工商银行上海分行的李经理。您母亲在上海的养老存款账户(尾号3482)余额人民币¥280,000由于您母亲长期未登录被列入休眠账户，按人民银行规定如6个月内不激活将上缴国库。因为您母亲年纪大了您作为直系亲属在美国可以代为办理，请您在24小时内通过WhatsApp添加我工号 icbc_shanghai_li 安排远程视频认证，需要您SSN、护照、同您母亲的亲属证明。","Hello Mr. Li, this is Manager Li from ICBC Shanghai Branch. Your mother's pension savings account (ending 3482) in Shanghai has a balance of RMB 280,000 but has been placed on the dormant list because your mother has not logged in for a long time. Per People's Bank of China regulations, if not activated within 6 months, it will be handed over to the national treasury. Because your mother is elderly, you as direct family in the US can handle this on her behalf. Please add my employee WeChat icbc_shanghai_li via WhatsApp within 24 hours to arrange remote video authentication, requires your SSN, passport, and proof of kinship to your mother.",scam,fraud,alipay_unionpay_12306_freeze,mandarin,simplified,phone_call,adult_child_caregiver,filial_piety,"authority_impersonation,credential_theft,urgency_manipulation",original,hang_up_and_verify,"ICBC dormant-account scam targeting the adult child as the 'tech-capable family representative.' Red flags: (1) real ICBC does not call US adult children directly, (2) RMB 280,000 (~$38K) is a high-value lure calibrated to feel worth preserving, (3) SSN + passport + kinship proof is the full identity-theft kit, (4) Chinese dormant-account law exists but the resolution is either by the account holder in person at a PRC branch or by a family member in China with documented power of attorney, never by remote video through WhatsApp. Hang up. If there's a real dormant-account concern, call any relative in China and have them check in person at the ICBC branch your mother originally used.",
cdef-214,"Hello, this is David calling from Apple Support. We're detecting unusual charges on your Apple ID that look like they came from overseas — specifically from your elderly parent's iPhone that's linked to your Family Sharing. It's $847 so far. To reverse the charges I need to verify your account - please confirm the card number on file and your Apple ID password. We can issue a refund in 24 hours.",-,scam,fraud,fake_customer_service_refund,english,romanized,phone_call,adult_child_caregiver,filial_piety,"authority_impersonation,credential_theft,urgency_manipulation",original,hang_up_and_verify,"Apple Support impersonation targeting the adult child with the Family Sharing pretext. Red flags: (1) Apple does not call customers with account security issues — they push notifications through the device, (2) Apple Support never asks for the Apple ID password or card number verbally, (3) 'your parent's iPhone generated overseas charges' is fabricated alarm. Hang up. If you want to verify, open appleid.apple.com on a known-good device and check purchase history directly, or walk into a real Apple Store with your parent. Family Sharing shows charges in the Screen Time and purchase history — visible without any phone verification.",
cdef-215,"您好陈太太，我这边是您女儿Amy的Venmo客服中心。您女儿刚才给您发了一笔紧急转账$2,400但是因为您账户风控被暂时拦截。因为Amy告诉我们您老人家不熟悉科技，她授权我们直接联系您协助放行。请您在10分钟内告诉我您收到的6位短信验证码完成解锁。","Hello Mrs. Chen, this is Venmo customer service for your daughter Amy. Your daughter just sent you an emergency transfer of $2,400 but the system has temporarily intercepted it due to risk controls on your account. Because Amy told us you're not familiar with technology, she's authorized us to contact you directly to help release it. Please tell me the 6-digit SMS code you received within 10 minutes to complete the unlock.",scam,fraud,fake_customer_service_refund,mandarin,simplified,phone_call,elder_immigrant,filial_piety,"authority_impersonation,credential_theft,urgency_manipulation",original,hang_up_and_verify,"Venmo customer service impersonation using the adult daughter's name as the trust anchor. Red flags: (1) Venmo does not have a customer service team that calls recipients, (2) the 6-digit SMS code is almost certainly a real password-reset or 2FA code being intercepted — handing it over gives the scammer account access, (3) 'your daughter authorized us to contact you' is the trust-hijack mechanic. Hang up immediately. Never share any SMS verification code with anyone who calls you, regardless of who they claim to represent. Call your actual daughter on her real phone number to verify any real transfer — Venmo transfers either go through instantly or get cancelled, not 'held pending verification.'",
cdef-216,"您好王先生，我这里是富国银行(Wells Fargo)反欺诈中心，我叫Linda。您今早用您母亲名义申请的$15,000个人贷款我们检测到异常：IP地址显示在俄罗斯，同您平时登陆地址不符。为避免贷款在您母亲名下诈骗生效，请您紧急协助：(1) 确认您母亲社保号末4位；(2) 登陆您Wells Fargo app后告诉我您当前看到的security code；(3) 授权我们冻结相关账户并安排反欺诈调查员随后联系您。","Hello Mr. Wang, this is Linda from Wells Fargo Anti-Fraud Center. The $15,000 personal loan application filed this morning under your mother's name has triggered an alert: IP shows Russia, different from your usual login location. To prevent the loan being fraudulently taken in your mother's name, please urgently assist: (1) confirm the last 4 of your mother's SSN; (2) log in to your Wells Fargo app and tell me the security code you see currently; (3) authorize us to freeze the related accounts and arrange for an anti-fraud investigator to contact you.",scam,fraud,fake_customer_service_refund,mandarin,simplified,phone_call,adult_child_caregiver,filial_piety,"authority_impersonation,credential_theft,urgency_manipulation",original,hang_up_and_verify,"Wells Fargo impersonation scam targeting the adult child — the escalating-ask pattern. Red flags: (1) real bank fraud departments do not ask customers to read security codes off their banking app (those codes exist precisely to authenticate the caller to the real bank, not vice versa), (2) 'confirm mom's SSN' is an outright theft ask, (3) loan applications require the applicant's own verification, not a son's over the phone. Hang up. Call Wells Fargo using the number on the back of your card or your mother's card — describe the call and ask if any real activity is on file. In-app security codes should never be read aloud to any caller under any circumstances.",
cdef-217,"陈太太您好，我是亚马逊亚太客服中心的Lisa。您儿子最近以您名义下了一个$1,800的订单从中国发出的，但您的信用卡授权出错。为避免您个人信用评分被影响，您儿子建议您配合我们verification流程 — 下载我们的助手app (AnyDesk)，然后告诉我您收到的短信验证码完成refund。","Hello Mrs. Chen, this is Lisa from Amazon Asia-Pacific customer service. Your son recently placed an $1,800 order in your name shipped from China, but your credit card authorization had an error. To avoid affecting your personal credit score, your son suggests you cooperate with our verification flow — download our assistant app (AnyDesk), then tell me the SMS verification code you receive to complete the refund.",scam,fraud,fake_customer_service_refund,mandarin,simplified,phone_call,elder_immigrant,authority_deference,"authority_impersonation,credential_theft",original,hang_up_and_verify,"Amazon-impersonation scam combining remote-access (AnyDesk) with SMS code theft, using the son as the authority anchor. Red flags stacked: (1) Amazon does not have an 'Asia-Pacific customer service' line that calls US residents, (2) no real company ever asks a customer to install AnyDesk or TeamViewer for refunds, (3) combining AnyDesk install with SMS code disclosure gives the scammer full device + account access in minutes, (4) 'your son suggests' is the trust hijack. Hang up, do not download anything, do not share any codes. If this parent has already installed AnyDesk: disconnect from Wi-Fi, uninstall the app, and change all banking passwords from a different device. Call the son directly to confirm nothing was ordered.",
cdef-218,"Hi this is Greg from Chase fraud department. Your father's account shows an unusual wire transfer attempt of $8,500 to a Cayman Islands account. Since you're listed as joint account holder I need to verify your SSN and the last 4 of your debit card to stop it before it clears. This is urgent — we have a 20 minute window.",-,scam,fraud,fake_customer_service_refund,english,romanized,phone_call,adult_child_caregiver,filial_piety,"authority_impersonation,urgency_manipulation,credential_theft",original,hang_up_and_verify,"Chase impersonation scam targeting the adult child as joint account holder. Red flags: (1) Chase fraud never asks for SSN + card last 4 to 'stop' anything — they ask the customer to log into their app or call back on the card's back-of-card number, (2) 20-minute window is manufactured urgency real banks don't impose, (3) Cayman Islands destination is scam narrative drama. Hang up. Call Chase on the back of the card. If any wire is actually pending on your father's account, you'll see it in the app. Real fraud holds are placed by the bank, not by customer verification — if the bank has genuinely stopped something, you don't need to do anything to keep it stopped.",
cdef-219,各位姐妹，我要跟大家分享一个超重要的消息！我跟Jessica姐(美国华人妈妈圈的版主)介绍的华尔街VIP中文投资群两个月了，我initially放入$30K做crypto arbitrage，已经取过一次$8K没有问题，现在账户显示$52K。Jessica姐上周又拉了3个华人妈妈进来，都在赚钱。下周三晚上8点群主Teacher Wang(ex-Goldman)会做免费直播分享策略，名额只有30个，有意私我拉您进入VIP群。这是我们华人在美国能翻身的好机会，不要错过！,"Fellow sisters, I want to share something super important! I joined the Wall Street VIP Chinese Investment Group introduced by Sister Jessica (moderator of the Chinese-American Moms Circle) two months ago. I initially put in $30K for crypto arbitrage, withdrew $8K once with no issues, now my account shows $52K. Sister Jessica pulled in 3 more Chinese moms last week, all making money. Next Wednesday 8pm, group leader Teacher Wang (ex-Goldman) will do a free livestream on strategy, only 30 spots. DM me if interested to be added to the VIP group. This is our opportunity as Chinese in America to rise up — don't miss out!",scam,fraud,pig_butchering_group_chat,mandarin,simplified,wechat_group,elder_immigrant,collectivist_pressure,"guaranteed_returns,sunk_cost_escalation",original,hang_up_and_verify,"Pig-butchering group chat in Mandarin with Jessica-as-trusted-intermediary layer. Red flags: (1) $30K to $52K in two months is physically impossible, (2) 'ex-Goldman' + crypto arbitrage is scam-word-salad, (3) 'our opportunity as Chinese' is the collectivist solidarity lever, (4) 30-spot artificial scarcity. Do not DM, leave or mute the group. Do NOT attempt to warn the poster publicly in the group (backfires through face-saving dynamics). Instead, quietly message any auntie you know privately with a 1-to-1 warning. Verify 'Teacher Wang' on FINRA BrokerCheck — real ex-Goldman advisors have CRD records. The 'introduced by Sister Jessica' detail is likely false too, but even if Jessica is real she's been recruited; she is a victim, not a co-conspirator.",
cdef-220,@群里姐妹 好消息！上次我介绍Teacher Chen的黄金期货策略已经在群里有15位姐妹加入VIP群，最早进去的几位姐妹两个月都赚了30%-50%。@王姐 @张姐 @林姐 你们的亲身经历请分享一下。Teacher Chen本周五晚7点在小号群里做免费讲座，只限本群熟人，名额20个。想进的私我。,"@group sisters Good news! Since I introduced Teacher Chen's gold futures strategy, 15 sisters in the group have joined the VIP group. The earliest ones have all earned 30%-50% over two months. @Sister Wang @Sister Zhang @Sister Lin please share your experience. Teacher Chen has a free lecture Friday 7pm in a smaller group, limited to familiar faces in this group, 20 spots. DM me if interested.",scam,fraud,pig_butchering_group_chat,mandarin,simplified,wechat_group,elder_immigrant,collectivist_pressure,"guaranteed_returns,sunk_cost_escalation",original,hang_up_and_verify,"Pig-butchering group chat escalation stage — the '@Sister X share your experience' mechanic creates social proof through tagging (the tagged accounts are typically scammer-controlled shills). Red flags: (1) 30-50% over two months from gold futures is physically impossible, (2) '@'-tagging fellow 'winners' is the coordinated-shill pattern, (3) 20-spot scarcity on top of prior 'VIP' structure. Leave the group. Privately message any auntie you actually know from the group with 1-to-1 warnings. Any real commodity-futures advisor is NFA-registered and findable at nfa.futures.org/basicnet — search 'Chen' and they don't appear there because they don't exist.",
cdef-221,"阿姨您之前问过我的那个『华人养老投资群』 — 我今天又收到两个新的群邀请，一个是『硅谷华人妈妈股市俱乐部』，一个是『国泰华人退休基金分享会』。我告诉您：这类WeChat群99%是pig butchering诈骗。真的退休理财咨询只能通过：(1) SEC注册的RIA顾问(用brokercheck.finra.org查CRD)；(2) 您的401(k)/IRA个所在的券商(Fidelity, Schwab, Vanguard)；(3) 免费的NAPFA.org fee-only adviser目录。您如果收到这种WeChat群的邀请请直接reject或者forward给我。",-,safe,legitimate_communication,real_investment_opportunity,mandarin,simplified,wechat_1to1,adult_child_caregiver,collectivist_pressure,legitimate_process,negative_space,verify_via_official_channel,"Adult child proactively educating parent about multiple pig-butchering group-chat lures in Mandarin. Translation: 'Auntie, about that Chinese retirement investment group you asked me about — I received two new group invitations today, one called Silicon Valley Chinese Moms Stock Club, the other Cathay Chinese Retirement Fund Sharing. I'm telling you: 99% of these WeChat groups are pig-butchering scams. Real retirement planning consultation only comes through: (1) SEC-registered RIA advisors (look up CRD at brokercheck.finra.org); (2) the brokerage holding your 401(k)/IRA (Fidelity, Schwab, Vanguard); (3) free NAPFA.org fee-only adviser directory. If you receive this kind of WeChat group invitation, reject or forward to me.' Gold-standard caregiver-education message: names specific scam-group names, contrasts with real advisor verification paths, cross-row-consistent reference to FINRA BrokerCheck and NAPFA. Positive exemplar the model should reinforce.",
cdef-222,群友早上好！我Mike从北美华人社区中心来，想跟大家分享一个好机会——我们中心新出的退休人士AI投资培训课程，和斯坦福MBA合作，教您怎么用ChatGPT分析美股。我上个月第一期跟下来两周已经赚$12K，我截屏给大家看。不是卖课，是我们中心的内部群限额。2月28日前进群免费试用，之后收费$688/月。有兴趣的请@Mike留言，我私信拉您进群。,"Good morning group! I'm Mike from the North American Chinese Community Center, want to share a great opportunity — our center's new AI investment training course for retirees, partnered with Stanford MBA, teaches you how to use ChatGPT to analyze US stocks. I followed the first cohort last month for two weeks and already earned $12K, I'll screenshot for everyone to see. Not selling a course — it's our center's internal group with limited quota. Join before Feb 28 for a free trial, then $688/month. DM @Mike if interested and I'll pull you into the group.",scam,fraud,pig_butchering_group_chat,mandarin,simplified,wechat_group,elder_immigrant,collectivist_pressure,"guaranteed_returns,authority_impersonation",original,hang_up_and_verify,"Pig-butchering variant weaponizing AI/ChatGPT hype and fake community-center credential. Red flags: (1) 'North American Chinese Community Center' is generic-sounding enough to be confused with many real 501(c)(3) orgs, but no real community center partners with Stanford MBA on AI stock trading, (2) $12K in two weeks is impossible, (3) $688/month subscription after 'free trial' is the sunk-cost extraction setup, (4) the DM funnel to VIP group is universal scam architecture. Do not DM Mike. Verify any claimed community-center investment program by calling the center directly through its real phone (nonprofit centers are listed on guidestar.org or propublica.org/nonprofits). Real community centers do not run stock-trading courses for a monthly fee.",
